PerUn,Target,Perceiver,TarUn,Dyad,Group,DyUn,EA_mean,BaselineEA,EA100,BaselineEA100,CrrctdEA,CrrctdEAnoneg,imp1,imp2,imp3,imp4,imp5,imp6,imp7,imp8,imp9,imp10,imp11,imp12,imp13,imp14,imp15,Rapport,imp16,metaimp1,metaimp2,metaimp3,metaimp4,metaimp5,metaimp6,metatra1,metatra2,metatra3,metatra4,metatra5,metatra6,metatra7,metatra8,metatra9,metatra10,metaimp_crit1,metaimp_crit2,metaimp_crit3,metaimp_crit4,metaimp_crit5,metaimp_crit6,metatrait_crit1,metatrait_crit2,metatrait_crit3,metatrait_crit4,metatrait_crit5,metatrait_crit6,metatrait_crit7,metatrait_crit8,metatrait_crit9,metatrait_crit10,QualPres,per_sex,per_age,per_race,per_race_text,per_eng,per_eng_text,per_relat,per_year,per_major,per_health,per_gpa,per_InsecAttC,per_AnxAttC,per_AvoAttC,per_ASMtotC,per_AuthenticityC,per_MaskC,per_NTBc,per_LonelinessC,per_FNEc,per_beqposC,per_beqnegC,per_beqstrC,per_beqtotC,per_erqsupC,per_erqreaC,per_RSEc,per_SATc,per_POWc,per_SIASc,per_SPSc,per_SIAPSc,per_ExtrC,per_AgreeC,per_ConscC,per_NeurotC,per_IntellC,per_OpenC,per_TrustC,tar_sex,tar_age,tar_race,tar_race_text,tar_eng,tar_eng_text,tar_relat,tar_year,tar_major,tar_health,tar_gpa,tar_InsecAttC,tar_AnxAttC,tar_AvoAttC,tar_ASMtotC,tar_AuthenticityC,tar_MaskC,tar_NTBc,tar_LonelinessC,tar_FNEc,tar_beqposC,tar_beqnegC,tar_beqstrC,tar_beqtotC,tar_erqsupC,tar_erqreaC,tar_RSEc,tar_SATc,tar_POWc,tar_SIASc,tar_SPSc,tar_SIAPSc,tar_ExtrC,tar_AgreeC,tar_ConscC,tar_NeurotC,tar_IntellC,tar_OpenC,tar_TrustC
4021,C,D,7021,CD,21,21.06,.226666666666667,.388888888888889,22.6666666666667,38.8888888888889,-16.2222222222222,0,6,5,5,3,2,6,6,2,5,4,2,2,2,2,2,3.6,3,6,5,3,5,3,3,5,3,3,5,6,5,5,3,2,5,6,6,6,4,1,1,6,6,5,7,6,6,2,6,1,2,1,-1,20,5,99,1,99,4,3,Psychology,2,3.4,-7.72313266666667,-6.46630266666667,-6.39799666666667,-6.94746966666667,.379477555555539,-16.5187375128205,-.119047666666667,9.658403,.34911944444444,-3.05100166666665,9.26229555555556,6.19307844444446,5.03149633333334,-23.0235046666667,-32.5702076666667,-3.06921699999999,-15.57377,-.318761000000002,-8.62173677777778,-9.80570777777778,-9.21786177777778,-3.41614885714286,11.3727853333333,1.650564,4.02576533333333,-13.6070848888889,-3.74396133333335,-4.06602266666665,-1,28,5,0,1,0,3,4,0,2,3.65,-4.38979933333333,-31.4663026666667,-39.73133,-23.6141363333333,21.2128108888889,-4.98027597435897,-6.78571433333333,-15.341597,-9.37310277777777,9.44899833333335,25.9289622222222,-24.3624771111111,2.948163,-43.856838,-4.7924298888889,21.930783,17.7595633333333,-.318761000000002,-28.0661812222222,-23.6945966666667,-25.8845284444444,3.7267082857143,23.8727853333333,14.150564,-33.4742346666667,8.61513733333334,4.589372,12.600644
4019,B,D,6019,BD,19,19.05,.0133333333333333,.166666666666667,1.33333333333333,16.6666666666667,-15.3333333333333,0,6,5,5,5,4,5,5,5,4,5,4,4,4,4,3,4.53333333333333,3,5,5,4,4,4,3,4,4,4,5,4,4,4,4,4,4,5,6,6,6,4,1,5,4,3,4,6,3,4,6,5,4,1,1,18,5,99,1,99,5,1,Business Administration Journalism,2,3.98,-14.3897993333333,-31.4663026666667,-39.73133,-27.4602901794872,11.4905886666667,-29.3392503333333,-8.452381,-17.0082636666667,-42.7064361111111,-15.5510016666667,9.26229555555556,-16.0291437777778,-6.426837,-6.356838,.763125666666653,23.5974496666667,-8.90710333333333,-6.568761,-30.843959,-32.02793,-31.440084,27.5362320952381,11.3727853333333,14.150564,-12.6409013333333,25.281804,21.2560386666667,12.600644,1,22,5,0,1,0,4,4,0,2,2.67,12.2768673333333,1.86703066666667,10.26867,8.43714571794872,-3.78718911111111,5.2761342820513,-28.452381,-13.6749303333333,-38.5397694444444,-32.2176683333333,-12.9599266666667,-16.0291437777778,-18.926837,-10.5235046666667,-18.6813187777778,.264116333333334,-22.2404366666667,3.84790566666666,-25.2884034444444,-32.02793,-28.6623062222222,6.10766066666666,-1.12721466666666,-6.68276933333334,-16.807568,-13.6070848888889,-12.0772946666667,-12.399356
4112,A,D,5112,AD,112,112.03,0,.138888888888889,0,13.8888888888889,-13.8888888888889,0,4,3,4,4,4,5,5,4,4,4,4,4,4,2,2,3.8,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5,5,5,1,1,4,4,3,5,5,4,4,5,4,4,1,-1,22,6,middle eastern,1,99,5,4,economics,3,1.4,12.2768673333333,-10.6329693333333,1.93533666666667,2.02688930769231,-12.1205224444444,-8.82642982051281,-16.7857143333333,12.9917363333333,-21.8731027777778,-40.5510016666667,-4.62659333333333,-21.5846993333333,-19.9685036666667,-2.19017133333333,-29.7924298888889,-24.7358836666667,-38.9071033333333,-12.818761,-3.06618122222222,1.30540333333333,-.884528444444445,-8.17805361904761,-9.460548,-48.349436,12.3590986666667,-2.49597377777779,12.9227053333333,12.600644,-1,24,5,0,1,0,5,4,0,1,3.25,8.943534,-27.299636,-39.73133,-17.2038799230769,14.2683664444445,-11.3905323846154,8.21428566666665,-.341597,-6.595325,-36.384335,-7.4043711111111,-16.0291437777778,-17.8851703333333,-14.6901713333333,-2.01465211111111,13.5974496666667,-28.9071033333333,5.931239,-25.2884034444444,-32.02793,-28.6623062222222,-17.7018631428571,15.539452,1.650564,-29.307568,14.1706928888889,4.589372,12.600644
4044,A,D,5044,AD,44,44.03,.0666666666666667,.194444444444444,6.66666666666667,19.4444444444444,-12.7777777777778,0,5,4,6,4,5,5,5,5,4,4,4,2,4,2,2,4.06666666666667,2,4,4,4,4,3,3,4,4,3,5,5,5,5,4,3,4,3,2,2,4,2,5,4,6,5,5,3,4,4,4,4,5,1,-1,18,5,99,1,99,3,1,undeclared,2,2.8,-14.3897993333333,-31.4663026666667,-31.3979966666667,-24.8961876153846,-5.176078,-3.69822469230769,8.21428566666665,-2.00826366666667,-13.5397694444444,-32.2176683333333,3.70674,-27.1402548888889,-16.8435036666667,-35.5235046666667,-18.6813187777778,-4.73588366666667,-8.90710333333333,-.318761000000002,-5.843959,-18.1390411111111,-11.9956395555556,-12.9399583809524,-1.12721466666666,-15.0161026666667,-8.47423466666667,-30.2737515555556,-12.0772946666667,-4.06602266666665,1,20,5,0,1,0,3,3,0,2, ,22.2768673333333,-6.46630266666667,10.26867,9.719197,-6.5649668888889,-2.41617341025641,-.119047666666667,-8.67493033333333,3.12689722222222,1.11566500000001,25.9289622222222,-4.91803266666666,8.15649633333334,-39.6901713333333,-21.4590965555556,-6.40255033333332,-2.24043666666667,1.76457233333334,2.48937433333333,-9.80570777777778,-3.66230622222222,-12.9399583809524,-13.6272146666667,-19.1827693333333,45.692432,19.7262484444445,21.2560386666667,-4.06602266666665
2017,A,B,5017,AB,17,17.01,.08,.194444444444444,8,19.4444444444444,-11.4444444444444,0,6,6,6,6,5,6,7,6,4,3,3,3,6,2,2,4.73333333333333,2,6,5,5,5,4,2,5,5,2,6,5,5,2,5,2,4,6,7,6,5,1,1,4,4,2,6,6,5,3,6,2,4,1,-1,25,5,99,2,17 years,5,2,Business,1,2.7,-4.38979933333333,14.3670306666667,-18.8979966666667,-3.10131582051282,.379477555555539,-15.2366862307692,3.21428566666667,12.9917363333333,-14.9286583333333,9.44899833333335,3.70674,3.41530066666666,5.03149633333334,-14.6901713333333,-15.903541,-9.73588366666666,-38.9071033333333,5.931239,-30.843959,-20.9168188888889,-25.8845284444444,27.5362320952381,7.20611866666665,-10.849436,16.5257653333333,-2.49597377777779,21.2560386666667,4.26731066666666,1,21,2,0,1,0,5,4,0,2,3.9,12.2768673333333,-27.299636,-35.5646633333333,-14.6397773589744,14.2683664444445,-17.8007887948718,-8.452381,-17.0082636666667,-9.37310277777777,-19.7176683333333,-7.4043711111111,-16.0291437777778,-13.7185036666667,-23.0235046666667,-7.57020766666667,20.2641163333333,-28.9071033333333,8.01457233333334,-5.843959,-18.1390411111111,-11.9956395555556,-3.41614885714286,15.539452,18.3172306666667,-4.307568,8.61513733333334,12.9227053333333,-4.06602266666665
1034,C,A,7034,AC,34,34.02,0,.111111111111111,0,11.1111111111111,-11.1111111111111,0,6,6,6,6,5,6,6,4,5,5,4,4,4,4,1,4.8,3,5,6,5,2,4,4,5,4,2,5,5,4,4,5,2,2,6,6,6,4,2,2,6,6,3,6,6,6,2,6,2,3,1,1,18,5,99,1,99,3,1,Psychology,2,3.1,-7.72313266666667,-23.1329693333333,-39.73133,-22.3320850512821,5.93503311111111,-12.6725836666667,-.119047666666667,-12.0082636666667,-6.595325,1.11566500000001,25.9289622222222,-4.91803266666666,8.15649633333334,-35.5235046666667,-15.903541,-11.4025503333333,-8.90710333333333,-6.568761,-30.843959,-32.02793,-31.440084,25.1552797142857,11.3727853333333,9.98389733333335,8.192432,-13.6070848888889,-12.0772946666667,-4.06602266666665,1,20,5,0,1,0,5,3,0,3,3.01,18.943534,6.03369733333333,26.9353366666667,17.4115046923077,-7.95385577777778,14.2504932564103,18.2142856666667,19.658403,8.68245277777778,-19.7176683333333,12.0400733333333,.637522888888896,-.176836999999999,-10.5235046666667,-29.7924298888889,-31.4025503333333,-65.57377,-21.1520943333333,24.7115965555556,31.8609588888889,28.2821382222222,-20.0828155238095,-9.460548,5.81723066666666,37.3590986666667,-13.6070848888889,-3.74396133333335,-4.06602266666665
1086,C,A,7086,AC,86,86.02,.03,.138888888888889,3,13.8888888888889,-10.8888888888889,0,5,5,4,4,3,3,6,3,2,5,2,2,2,2,2,3.33333333333333,3,6,4,4,4,4,4,5,4,3,5,4,4,4,5,4,3,7,6,6,4,1,1,6,6,2,6,6,5,2,5,2,2,1,1,19,2,99,1,99,3,1,Human Physiology,1,3.2,-4.38979933333333,-14.799636,-2.23133,-6.94746966666667,19.823922,-31.9033528974359,-28.452381,-13.6749303333333,-42.7064361111111,-32.2176683333333,-24.0710377777778,-41.0291437777778,-32.4685036666667,-27.1901713333333,-65.903541,20.2641163333333,-35.57377,26.7645723333333,-22.5106256666667,-32.02793,-27.2734173333333,20.393374952381,3.039452,-6.68276933333334,-20.9742346666667,3.05958177777778,-3.74396133333335,4.26731066666666,1,19,3,0,1,0,3,2,0,1,3.6,8.943534,-2.299636,-2.23133,2.02688930769231,1.76836644444445,10.4043394102564,-3.45238100000001,6.32506966666667,.34911944444444,-11.384335,-18.5154822222222,-10.4735882222222,-13.7185036666667,6.143162,-63.1257632222222,15.2641163333333,1.09289666666666,20.5145723333333,-19.7328478888889,-32.02793,-25.8845284444444,8.48861304761905,15.539452,5.81723066666666,-8.47423466666667,8.61513733333334,-3.74396133333335,-4.06602266666665
3032,D,C,8032,CD,32,32.06,.0933333333333333,.194444444444444,9.33333333333333,19.4444444444444,-10.1111111111111,0,6,6,6,6,5,6,7,4,4,5,5,4,4,2,1,4.73333333333333,3,6,6,5,4,2,1,6,4,5,6,7,6,2,6,1,2,5,6,4,2,2,2,6,6,2,6,6,6,2,6,2,5,1,1,18,1,99,1,99,5,1,Undeclared,2,3.23,2.27686733333334,-23.1329693333333,-27.23133,-14.6397773589744,19.823922,-24.2110452051282,-5.11904766666667,-5.341597,-12.1508805555556,5.28233166666666,-12.9599266666667,.637522888888896,-3.301837,-18.856838,9.096459,23.5974496666667,1.09289666666666,16.3479056666667,-28.0661812222222,-32.02793,-30.0511951111111,6.10766066666666,15.539452,18.3172306666667,-16.807568,19.7262484444445,21.2560386666667,12.600644,-1,19,5,0,1,0,3,1,0,1,3.65,15.6102006666667,1.86703066666667,-6.39799666666667,4.59099187179488,-3.78718911111111,10.4043394102564,-1.78571433333334,12.9917363333333,7.29356388888889,-19.7176683333333,-21.29326,-38.251366,-27.2601703333333,-2.19017133333333,.763125666666653,1.93078300000001,-28.9071033333333,-19.068761,16.3782632222222,-7.02793,4.67102711111111,-20.0828155238095,-1.12721466666666,5.81723066666666,-4.307568,8.61513733333334,4.589372,-12.399356
3034,D,C,8034,CD,34,34.06,.0133333333333333,.111111111111111,1.33333333333333,11.1111111111111,-9.77777777777778,0,5,5,6,6,6,5,5,4,6,5,5,3,5,2,2,4.66666666666667,3,6,4,4,4,3,3,5,5,3,5,6,5,3,4,2,6,6,5,4,1,2,1,7,7,5,3,7,6,6,4,1,3,1,1,20,5,99,1,99,5,3,Sociology and Ethnic Studies,3,3.01,18.943534,6.03369733333333,26.9353366666667,17.4115046923077,-7.95385577777778,14.2504932564103,18.2142856666667,19.658403,8.68245277777778,-19.7176683333333,12.0400733333333,.637522888888896,-.176836999999999,-10.5235046666667,-29.7924298888889,-31.4025503333333,-65.57377,-21.1520943333333,24.7115965555556,31.8609588888889,28.2821382222222,-20.0828155238095,-9.460548,5.81723066666666,37.3590986666667,-13.6070848888889,-3.74396133333335,-4.06602266666665,1,18,5,0,1,0,5,1,0,2,3.53,-7.72313266666667,-2.299636,-31.3979966666667,-13.3577260769231,11.4905886666667,-21.6469426410256,1.547619,-2.00826366666667,-12.1508805555556,9.44899833333335,34.2622955555555,-4.91803266666666,13.3648296666667,-31.356838,-18.6813187777778,-3.06921699999999,-42.2404366666667,-2.40209433333334,-14.1772923333333,-12.5834855555556,-13.3845284444444,-12.9399583809524,11.3727853333333,1.650564,-.140901333333332,3.05958177777778,29.589372,4.26731066666666
3017,B,C,6017,BC,17,17.04,0,.0833333333333333,0,8.33333333333333,-8.33333333333333,0,6,2,4,4,3,6,6,4,4,3,6,6,2,2,2,4,3,5,3,3,3,4,4,4,5,3,5,4,5,4,5,5,5,6,6,4,5,3,3,6,6,6,3,6,6,1,6,3,3,1,1,18,2,99,2,10,5,1,psy,3,3.6,8.943534,-10.6329693333333,-39.73133,-12.0756747948718,-10.7316335555556,-16.5187375128205,-13.452381,17.9917363333333,-21.8731027777778,-36.384335,.928962222222232,-29.9180326666667,-19.9685036666667,-14.6901713333333,-32.5702076666667,-18.069217,-32.2404366666667,-21.1520943333333,5.26715211111111,-20.9168188888889,-7.82897288888888,-3.41614885714286,-21.960548,-27.5161026666667,-4.307568,-13.6070848888889,-12.0772946666667,-4.06602266666665,-1,25,5,0,2,0,5,2,0,1,2.7,-4.38979933333333,14.3670306666667,-18.8979966666667,-3.10131582051282,.379477555555539,-15.2366862307692,3.21428566666667,12.9917363333333,-14.9286583333333,9.44899833333335,3.70674,3.41530066666666,5.03149633333334,-14.6901713333333,-15.903541,-9.73588366666666,-38.9071033333333,5.931239,-30.843959,-20.9168188888889,-25.8845284444444,27.5362320952381,7.20611866666665,-10.849436,16.5257653333333,-2.49597377777779,21.2560386666667,4.26731066666666
3014,A,C,5014,AC,14,14.02,.0933333333333333,.166666666666667,9.33333333333333,16.6666666666667,-7.33333333333333,0,3,3,5,2,2,3,5,2,1,1,3,2,5,2,3,2.8,2,6,5,3,5,2,3,4,4,2,6,4,4,4,6,4,2,6,6,5,6,2,2,5,5,3,7,5,4,2,5,3,3,0,1,19,5,99,1,99,5,2,Public relations,4,3.5, , , , , , , , , , , , , , , , , , , , , ,29.9171844761905,3.039452,1.650564,-4.307568,3.05958177777778,21.2560386666667,-4.06602266666665,1,19,2,0,1,0,5,2,0,2,3.5,12.2768673333333,-6.46630266666667,1.93533666666667,3.30894058974359,19.823922,-15.2366862307692,-21.7857143333333,11.3250696666667,-52.4286583333333,-7.21766833333334,-12.9599266666667,-7.69581044444444,-9.551837,-43.856838,-57.5702076666667,-48.069217,-38.9071033333333,-2.40209433333334,-11.3995145555556,-12.5834855555556,-11.9956395555556,-5.79710123809524,-13.6272146666667,14.150564,-8.47423466666667,8.61513733333334,4.589372,4.26731066666666
3023,B,C,6023,BC,23,23.04,.0666666666666667,.138888888888889,6.66666666666667,13.8888888888889,-7.22222222222222,0,6,5,6,6,5,6,6,5,6,6,5,2,2,2,2,4.66666666666667,3,6,6,6,7,6,2,6,6,2,7,6,6,2,5,2,2,6,6,6,6,2,2,6,6,4,6,6,6,6,6,6,2,0,1,19,5,99,1,99,4,2,Communcation Studies,2,2.69, , , , , , , , , , , , , , , , , , , , , ,22.7743273333333,7.20611866666665,5.81723066666666,-.140901333333332,3.05958177777778,12.9227053333333,4.26731066666666,-1,19,5,0,1,0,5,2,0,3,3,-24.3897993333333,-14.799636,-39.73133,-26.1782388974359,8.71281088888888,-26.7751477692308,-5.11904766666667,-20.341597,-41.3175472222222,-3.05100166666665,.928962222222232,.637522888888896,-.176836999999999,-43.856838,-2.01465211111111,6.93078300000001,-15.57377,3.84790566666666,-30.843959,-32.02793,-31.440084,25.1552797142857,19.7061186666667,-19.1827693333333,-8.47423466666667,-8.05152933333335,-3.74396133333335,-4.06602266666665
1084,C,A,7084,AC,84,84.02,.08,.138888888888889,8,13.8888888888889,-5.88888888888889,0,7,6,7,6,5,7,7,5,6,6,6,4,5,2,1,5.33333333333333,3,6,6,5,4,3,1,6,6,2,6,6,6,1,5,1,2,7,7,6,6,1,1,6,6,2,6,6,6,4,6,1,2,1,1,19,5,99,1,99,3,1,Undeclared,1,2.82,-21.056466,-14.799636,-35.5646633333333,-23.6141363333333,14.2683664444445,-33.1854041794872,-1.78571433333334,-20.341597,-35.7619916666667,1.11566500000001,-10.1821488888889,-4.91803266666666,-5.38517033333333,-18.856838,-18.6813187777778,10.2641163333333,14.42623,-4.48542766666667,-30.843959,-32.02793,-31.440084,27.5362320952381,11.3727853333333,22.4838973333333,-16.807568,8.61513733333334,-3.74396133333335,12.600644,1,20,1,0,1,0,3,2,0,3,3.4,-1.056466,-14.799636,-39.73133,-17.2038799230769,23.9905886666667,-39.5956605897436,-28.452381,-13.6749303333333,-51.0397694444444,9.44899833333335,39.8178511111111,8.97085622222222,20.6564963333333,-43.856838,.763125666666653,18.5974496666667,7.75956333333335,24.681239,-30.843959,-29.2501522222222,-30.0511951111111,-8.17805361904761,28.039452,-6.68276933333334,-12.6409013333333,-30.2737515555556,-20.410628,4.26731066666666
2091,C,B,7091,BC,91,91.04,.0533333333333333,.111111111111111,5.33333333333333,11.1111111111111,-5.77777777777778,0,6,6,6,6,5,6,6,4,5,5,3,2,3,1,2,4.4,3,5,5,5,4,2,2,6,6,5,6,6,6,3,6,2,5,6,6,6,5,5,1,6,6,5,6,6,6,6,6,3,4,1,1,18,5,99,1,99,5,1,undeclared,2,3.49,-14.3897993333333,10.200364,14.4353366666667,2.02688930769231,14.2683664444445,-1.13412212820512,-3.45238100000001,-.341597,-3.81754722222222,1.11566500000001,-32.4043711111111,-29.9180326666667,-23.0935036666667,18.643162,-27.0146521111111,-48.069217,-55.57377,1.76457233333334,-22.5106256666667,-1.47237444444444,-11.9956395555556,10.8695654285714,-5.29388133333335,1.650564,-.140901333333332,3.05958177777778,-3.74396133333335,4.26731066666666,1,19,5,0,1,0,5,1,0,3,3.55,5.61020066666666,10.200364,-10.5646633333333,2.02688930769231,-16.2871891111111,9.12228812820513,3.21428566666667,12.9917363333333,.34911944444444,-23.884335,-10.1821488888889,3.41530066666666,-8.51017033333333,-2.19017133333333,-2.01465211111111,-18.069217,-18.9071033333333,-16.9854276666667,-3.06618122222222,-32.02793,-17.5511951111111,3.7267082857143,-13.6272146666667,-6.68276933333334,-4.307568,8.61513733333334,4.589372,4.26731066666666
2060,A,B,5060,AB,60,60.01,.0266666666666667,.0833333333333333,2.66666666666667,8.33333333333333,-5.66666666666667,0,6,5,6,6,5,6,7,5,6,6,5,4,6,5,1,5.26666666666667,3,6,5,5,4,6,2,6,5,2,6,6,5,2,6,2,2,6,6,5,6,1,1,5,5,5,5,6,5,4,2,3,5,1,1,18,5,99,1,99,5,1,Business,1,3.5,-21.056466,-2.299636,-18.8979966666667,-14.6397773589744,10.1016997777778,-24.2110452051282,-15.1190476666667,-13.6749303333333,-55.2064361111111,-28.0510016666667,12.0400733333333,-27.1402548888889,-12.676837,-18.856838,-38.1257632222222,15.2641163333333,11.0928966666667,1.76457233333334,-30.843959,-32.02793,-31.440084,-1.03519647619047,-9.460548,1.650564,-16.807568,8.61513733333334,-12.0772946666667,4.26731066666666,-1,19,5,0,1,0,5,1,0,1,3.34,2.27686733333334,-35.6329693333333,6.10200333333333,-8.22952094871795,18.4350331111111,-3.69822469230769,-35.1190476666667,-7.00826366666667,-42.7064361111111,-15.5510016666667,-10.1821488888889,-43.8069215555555,-24.1351703333333,6.143162,-7.57020766666667,23.5974496666667,14.42623,22.5979056666667,-30.843959,-32.02793,-31.440084,27.5362320952381,-42.7938813333333,14.150564,-20.9742346666667,14.1706928888889,29.589372,12.600644
4038,C,D,7038,CD,38,38.06,.0266666666666667,.0833333333333333,2.66666666666667,8.33333333333333,-5.66666666666667,0,6,5,6,5,5,6,6,5,4,4,5,2,5,2,2,4.53333333333333,3,6,6,6,5,5,2,6,5,3,6,6,6,3,6,2,2,6,6,6,2,6,2,6,6,3,6,6,6,3,5,6,6,1,1,19,2,99,2,8,5,2,business,3,2.9,-4.38979933333333,6.03369733333333,-23.0646633333333,-6.94746966666667,-7.95385577777778,3.994083,-18.452381,-3.67493033333334,-31.595325,-28.0510016666667,-12.9599266666667,-10.4735882222222,-15.801837,6.143162,-10.3479854444444,-8.06921699999999,-18.9071033333333,-.318761000000002,-.288403444444448,-4.25015222222222,-2.27341733333333,13.2505178095238,3.039452,-6.68276933333334,-8.47423466666667,8.61513733333334,21.2560386666667,12.600644,1,20,2,0,2,0,5,1,0,2,2.5, , , , , , , , , , , , , , , , , , , , , ,-24.8447202857143,-21.960548,-15.0161026666667,33.192432,-35.8293071111111,-3.74396133333335,-20.7326893333333
3091,D,C,8091,CD,91,91.06,0,.0555555555555556,0,5.55555555555556,-5.55555555555556,0,4,4,3,4,3,5,6,2,4,2,2,2,2,2,5,3.33333333333333,3,4,4,4,4,4,2,4,4,2,6,5,6,6,6,6,6,7,6,6,5,3,2,5,5,2,5,6,7,5,6,3,2,1,1,19,5,99,1,99,5,1,Human Physiology,3,3.55,5.61020066666666,10.200364,-10.5646633333333,2.02688930769231,-16.2871891111111,9.12228812820513,3.21428566666667,12.9917363333333,.34911944444444,-23.884335,-10.1821488888889,3.41530066666666,-8.51017033333333,-2.19017133333333,-2.01465211111111,-18.069217,-18.9071033333333,-16.9854276666667,-3.06618122222222,-32.02793,-17.5511951111111,3.7267082857143,-13.6272146666667,-6.68276933333334,-4.307568,8.61513733333334,4.589372,4.26731066666666,1,19,2,0,2,0,3,1,0,2,2.57,5.61020066666666,22.700364,22.76867,16.1294534102564,-23.2316335555556,10.4043394102564,-3.45238100000001,16.3250696666667,5.904675,-3.05100166666665,3.70674,6.19307844444446,2.948163,22.8098286666667,.763125666666653,-23.069217,-5.57377,-14.9020943333333,41.3782632222222,51.3054033333333,46.3376937777778,-20.0828155238095,7.20611866666665,-10.849436,-4.307568,-8.05152933333335,-20.410628,-4.06602266666665
4033,C,D,7033,CD,33,33.06,.173333333333333,.222222222222222,17.3333333333333,22.2222222222222,-4.88888888888889,0,6,5,5,6,4,6,6,5,6,5,3,2,2,2,2,4.33333333333333,3,5,4,3,4,3,2,5,3,5,6,6,6,4,5,2,5,6,6,6,4,2,2,6,5,2,6,6,6,4,6,2,2,1,1,20,5,99,1,99,4,2,Public relations,2,2.8,-7.72313266666667,-23.1329693333333,-27.23133,-18.4859312051282,8.71281088888888,-25.4930964871795,-11.7857143333333,-8.67493033333333,10.0713416666667,-32.2176683333333,-7.4043711111111,-38.251366,-25.176837,-31.356838,.763125666666653,11.930783,14.42623,10.0979056666667,-28.0661812222222,-29.2501522222222,-28.6623062222222,-12.9399583809524,7.20611866666665,-19.1827693333333,-.140901333333332,3.05958177777778,21.2560386666667,-4.06602266666665,1,20,5,0,1,0,5,3,0,2,3.5,-1.056466,-6.46630266666667,-10.5646633333333,-5.66541838461538,8.71281088888888,-7.54437853846154,-1.78571433333334,-20.341597,-23.2619916666667,-11.384335,-26.8488155555556,-7.69581044444444,-15.801837,.58760644444444,-15.903541,13.4122644814815,-5.57377,1.76457233333334,2.48937433333333,1.30540333333333,1.89324933333333,20.393374952381,15.539452,9.98389733333335,-16.807568,8.61513733333334,4.589372,-4.06602266666665
3014,B,C,6014,BC,14,14.04,.146666666666667,.194444444444444,14.6666666666667,19.4444444444444,-4.77777777777778,0,6,5,6,5,5,6,6,6,5,5,5,2,6,2,2,4.8,3,6,6,5,4,2,2,4,4,3,6,6,4,4,4,4,4,6,5,5,6,1,2,4,4,2,6,4,4,6,5,2,2,0,1,19,5,99,1,99,5,2,Public relations,4,3.5, , , , , , , , , , , , , , , , , , , , , ,29.9171844761905,3.039452,1.650564,-4.307568,3.05958177777778,21.2560386666667,-4.06602266666665,1,18,5,0,1,0,5,1,0,2,3.4, , , , , , , , , , , , , , , , , , , , , ,10.8695654285714,-13.6272146666667,1.650564,-4.307568,25.281804,4.589372,-4.06602266666665
2094,D,B,8094,BD,94,94.05,.0666666666666667,.111111111111111,6.66666666666667,11.1111111111111,-4.44444444444444,0,6,1,6,5,5,7,7,4,6,7,3,1,2,2,1,4.2,3,6,5,5,4,2,2,6,5,2,6,4,6,4,3,2,2,7,7,7,4,1,1,4,6,4,6,6,6,4,6,4,4,1,1,18,3,99,1,99,5,1,human physiology,3,4,5.61020066666666,-2.299636,-31.3979966666667,-8.22952094871795,-14.8983002222222,-2.41617341025641,18.2142856666667,11.3250696666667,26.7380083333333,5.28233166666666,.928962222222232,17.3041895555555,8.15649633333334,-6.356838,-32.5702076666667,-31.4025503333333,-12.2404366666667,-14.9020943333333,10.8227076666667,15.1942922222222,13.0043604444444,-1.03519647619047,19.7061186666667,-19.1827693333333,29.0257653333333,-30.2737515555556,-28.7439613333333,-20.7326893333333,1,19,5,0,1,0,5,1,0,1,2.8,15.6102006666667,-14.799636,1.93533666666667,2.02688930769231,3.15725533333334,3.994083,6.547619,-2.00826366666667,-1.03976944444445,-7.21766833333334,9.26229555555556,6.19307844444446,3.98982966666667,-23.0235046666667,-21.4590965555556,-4.73588366666667,-15.57377,5.931239,-5.843959,4.08318111111111,-.884528444444445,-3.41614885714286,-9.460548,-35.849436,20.692432,-13.6070848888889,-37.0772946666667,-20.7326893333333
4040,B,D,6040,BD,40,40.05,.0666666666666667,.111111111111111,6.66666666666667,11.1111111111111,-4.44444444444444,0,4,4,5,4,4,4,4,3,3,3,2,2,3,2,4,3.4,3,4,4,4,4,4,4,5,4,5,4,5,4,4,4,4,4,5,2,2,2,2,5,7,6,6,2,6,5,6,5,5,5,1,1,19,5,99,1,99,4,1,undeclared,2,3.35,5.61020066666666,10.200364,-2.23133,4.59099187179488,-1.00941133333335,-13.9546349487179,-8.452381,4.658403,8.68245277777778,-23.884335,-7.4043711111111,-21.5846993333333,-16.8435036666667,-2.19017133333333,-29.7924298888889,-4.73588366666667,-28.9071033333333,-10.7354276666667,10.8227076666667,4.08318111111111,7.44880488888889,-12.9399583809524,-5.29388133333335,-2.51610266666665,8.192432,-8.05152933333335,-3.74396133333335,-4.06602266666665,-1,19,5,0,1,0,3,2,0,3,2, , , , , , , , , , , , , , , , , , , , , ,6.10766066666666,-5.29388133333335,1.650564,-4.307568,8.61513733333334,12.9227053333333,4.26731066666666
